order_id,order_date,customer_id,product_id,store_id,quantity,discount,payment_method,gross_revenue,discount_amount,revenue,cost_amount,profit
O0036988,2025-08-02,C00447,P0178,S003,4,0.15,Card,1083.52,162.528,920.99,769.56,151.43
O0036989,2026-05-13,C04160,P0017,S004,4,0.1,Card,1983.04,198.304,1784.74,1715.0,69.74
O0036990,2025-07-21,C03384,P0136,S010,5,0.0,Card,5187.9,0.0,5187.9,3932.3,1255.6
O0036991,2026-01-09,C01129,P0162,S008,2,0.05,Card,1322.88,66.144,1256.74,870.82,385.92
O0036992,2025-12-31,C05761,P0136,S003,2,0.05,Online,2075.16,103.758,1971.4,1572.92,398.48
O0036993,2025-10-31,C02770,P0135,S007,4,0.0,Online,4177.04,0.0,4177.04,3249.44,927.6
O0036994,2025-10-26,C04907,P0059,S005,3,0.0,Online,5257.89,0.0,5257.89,4308.9,948.99
O0036995,2025-02-09,C01746,P0076,S005,3,0.05,Card,1032.84,51.642,981.2,780.57,200.63
O0036996,2026-05-02,C04482,P0014,S002,4,0.0,Cash,4656.0,0.0,4656.0,3413.04,1242.96
O0036997,2025-07-02,C01267,P0050,S002,4,0.0,Cash,1991.56,0.0,1991.56,1684.32,307.24
O0036998,2025-05-02,C05420,P0001,S010,3,0.0,Card,3124.8,0.0,3124.8,2448.57,676.23
O0036999,2025-04-30,C04563,P0107,S004,4,0.1,Online,6945.96,694.596,6251.36,6039.92,211.44
O0037000,2025-08-07,C04220,P0101,S001,4,0.05,Cash,10175.96,508.798,9667.16,7193.6,2473.56
O0037001,2025-12-07,C02231,P0155,S002,5,0.15,Card,5542.4,831.3599999999999,4711.04,3733.6,977.44
O0037002,2025-10-23,C00990,P0178,S007,5,0.05,Card,1354.4,67.72000000000001,1286.68,961.95,324.73
O0037003,2026-04-01,C03835,P0107,S007,4,0.0,Online,6945.96,0.0,6945.96,6039.92,906.04
O0037004,2026-03-22,C02262,P0176,S007,1,0.1,Online,1388.05,138.805,1249.24,862.5,386.74
O0037005,2025-07-03,C03970,P0002,S003,1,0.1,Card,1938.95,193.895,1745.06,1482.74,262.32
O0037006,2026-03-26,C00575,P0025,S004,3,0.15,Card,5083.68,762.552,4321.13,3879.69,441.44
O0037007,2026-01-08,C01541,P0056,S008,3,0.1,Card,709.74,70.974,638.77,598.68,40.09
O0037008,2026-04-15,C02961,P0144,S008,3,0.05,Card,3381.81,169.09050000000002,3212.72,2883.69,329.03
O0037009,2025-01-01,C03254,P0115,S012,1,0.1,Cash,1775.31,177.531,1597.78,1262.6,335.18
O0037010,2025-10-11,C01518,P0147,S013,2,0.0,Cash,2462.76,0.0,2462.76,2162.54,300.22
O0037011,2025-12-08,C02917,P0081,S007,4,0.15,Card,3052.84,457.926,2594.91,2103.2,491.71
O0037012,2025-05-12,C04273,P0132,S003,3,0.0,Online,3957.51,0.0,3957.51,3471.57,485.94
O0037013,2025-12-24,C00100,P0099,S007,3,0.15,Cash,7330.92,1099.638,6231.28,4962.03,1269.25
O0037014,2026-02-01,C00473,P0020,S011,3,0.2,Online,741.96,148.39200000000002,593.57,513.57,80.0
O0037015,2025-03-17,C03068,P0064,S003,3,0.05,Online,5577.84,278.892,5298.95,4458.45,840.5
O0037016,2026-06-06,C00460,P0150,S003,1,0.0,Bank Transfer,2153.56,0.0,2153.56,1409.79,743.77
O0037017,2026-06-01,C00403,P0009,S004,4,0.1,Card,8599.64,859.9639999999999,7739.68,6001.96,1737.72
O0037018,2025-06-05,C05708,P0110,S010,4,0.0,Card,8194.76,0.0,8194.76,5122.92,3071.84
O0037019,2025-04-20,C01185,P0173,S011,5,0.1,Online,7516.0,751.6,6764.4,5337.15,1427.25
O0037020,2025-04-19,C05101,P0093,S004,5,0.1,Cash,5086.6,508.6600000000001,4577.94,3969.25,608.69
O0037021,2025-01-20,C02505,P0092,S004,5,0.1,Online,3413.8,341.38000000000005,3072.42,2864.25,208.17
O0037022,2025-01-13,C02120,P0140,S003,4,0.15,Bank Transfer,7098.48,1064.772,6033.71,4838.64,1195.07
O0037023,2025-06-20,C03775,P0038,S001,3,0.0,Cash,5168.16,0.0,5168.16,3571.11,1597.05
O0037024,2025-12-30,C00038,P0066,S010,4,0.0,Card,221.12,0.0,221.12,191.4,29.72
O0037025,2026-01-07,C01806,P0035,S014,5,0.15,Card,3073.15,460.9725,2612.18,2439.45,172.73
O0037026,2025-10-25,C01712,P0086,S008,2,0.15,Card,500.54,75.081,425.46,360.28,65.18
O0037027,2025-12-21,C00055,P0173,S012,2,0.1,Card,3006.4,300.64000000000004,2705.76,2134.86,570.9
O0037028,2025-03-15,C01510,P0089,S012,3,0.05,Card,792.1200000000001,39.60600000000001,752.51,672.96,79.55
O0037029,2026-06-28,C02064,P0046,S010,4,0.0,Card,3015.56,0.0,3015.56,1919.2,1096.36
O0037030,2025-04-19,C04464,P0178,S002,5,0.1,Card,1354.4,135.44000000000003,1218.96,961.95,257.01
O0037031,2025-07-20,C02445,P0111,S006,5,0.15,Card,6405.1,960.765,5444.34,5565.95,-121.61
O0037032,2025-12-28,C02835,P0068,S004,4,0.0,Cash,5597.56,0.0,5597.56,3652.4,1945.16
O0037033,2025-03-11,C01234,P0139,S014,5,0.15,Cash,3376.6000000000004,506.49,2870.11,2230.8,639.31
O0037034,2025-08-27,C03418,P0045,S001,4,0.0,Card,6102.68,0.0,6102.68,4777.48,1325.2
O0037035,2026-05-25,C05424,P0104,S011,5,0.0,Card,425.3,0.0,425.3,373.65,51.65
O0037036,2025-05-08,C05344,P0016,S001,1,0.0,Online,960.58,0.0,960.58,791.72,168.86
O0037037,2025-12-05,C05636,P0171,S001,4,0.1,Online,4854.12,485.412,4368.71,3912.52,456.19
O0037038,2025-11-27,C02498,P0121,S012,3,0.1,Card,4398.96,439.896,3959.06,3068.19,890.87
O0037039,2025-02-12,C05155,P0095,S005,1,0.1,Card,2561.46,256.146,2305.31,1776.07,529.24
O0037040,2025-01-29,C00044,P0150,S013,1,0.0,Card,2153.56,0.0,2153.56,1409.79,743.77
O0037041,2025-03-21,C02742,P0019,S014,2,0.0,Card,2206.7,0.0,2206.7,1474.86,731.84
O0037042,2025-01-09,C05723,P0144,S003,4,0.2,Online,4509.08,901.816,3607.26,3844.92,-237.66
O0037043,2025-10-18,C03487,P0044,S006,4,0.1,Card,8639.24,863.924,7775.32,6437.08,1338.24
O0037044,2025-05-23,C03188,P0104,S012,5,0.05,Online,425.3,21.265,404.04,373.65,30.39
O0037045,2025-11-23,C05891,P0078,S012,4,0.0,Card,6165.72,0.0,6165.72,4949.92,1215.8
O0037046,2025-06-08,C00673,P0139,S014,4,0.0,Bank Transfer,2701.28,0.0,2701.28,1784.64,916.64
O0037047,2025-07-11,C04728,P0112,S013,2,0.0,Card,747.3,0.0,747.3,639.8,107.5
O0037048,2025-02-26,C05023,P0003,S003,2,0.0,Card,373.72,0.0,373.72,248.46,125.26
O0037049,2026-03-11,C03898,P0073,S011,3,0.05,Cash,6402.87,320.1435,6082.73,4336.89,1745.84
O0037050,2025-03-04,C01154,P0038,S003,3,0.0,Card,5168.16,0.0,5168.16,3571.11,1597.05
O0037051,2026-05-14,C05919,P0087,S001,3,0.05,Cash,4090.38,204.519,3885.86,3103.95,781.91
O0037052,2025-04-02,C04231,P0131,S011,3,0.05,Card,2424.18,121.209,2302.97,1699.86,603.11
O0037053,2026-06-25,C03918,P0045,S001,4,0.15,Card,6102.68,915.402,5187.28,4777.48,409.8
O0037054,2026-01-31,C02025,P0047,S004,2,0.1,Card,3565.3,356.53000000000003,3208.77,2995.38,213.39
O0037055,2026-03-26,C00217,P0095,S012,1,0.0,Card,2561.46,0.0,2561.46,1776.07,785.39
O0037056,2026-03-17,C05621,P0087,S012,3,0.0,Card,4090.38,0.0,4090.38,3103.95,986.43
O0037057,2025-09-01,C04964,P0171,S006,3,0.0,Card,3640.59,0.0,3640.59,2934.39,706.2
O0037058,2025-04-10,C03430,P0122,S007,1,0.1,Online,853.02,85.302,767.72,576.02,191.7
O0037059,2026-01-05,C02204,P0159,S011,1,0.0,Online,1664.49,0.0,1664.49,1443.56,220.93
O0037060,2025-12-25,C01682,P0027,S013,2,0.15,Card,2510.2,376.53,2133.67,2093.6,40.07
O0037061,2026-03-17,C02066,P0129,S012,3,0.05,Cash,2415.36,120.768,2294.59,2029.05,265.54
O0037062,2025-05-08,C02174,P0058,S010,5,0.1,Card,8080.8,808.08,7272.72,7073.65,199.07
O0037063,2026-03-24,C02589,P0013,S012,4,0.05,Card,4874.28,243.714,4630.57,4112.2,518.37
O0037064,2026-04-26,C02818,P0110,S004,1,0.1,Card,2048.69,204.86900000000003,1843.82,1280.73,563.09
O0037065,2026-02-04,C00141,P0087,S003,5,0.1,Card,6817.3,681.73,6135.57,5173.25,962.32
O0037066,2025-05-27,C05364,P0011,S012,1,0.05,Card,314.19,15.7095,298.48,260.16,38.32
O0037067,2025-05-15,C02121,P0118,S014,3,0.05,Card,4630.799999999999,231.54,4399.26,3311.01,1088.25
O0037068,2025-03-12,C02596,P0171,S014,4,0.1,Card,4854.12,485.412,4368.71,3912.52,456.19
O0037069,2026-03-29,C05700,P0089,S002,5,0.0,Online,1320.2,0.0,1320.2,1121.6,198.6
O0037070,2025-08-28,C03501,P0100,S011,5,0.0,Online,9822.65,0.0,9822.65,7918.85,1903.8
O0037071,2025-06-17,C01970,P0114,S006,2,0.1,Card,851.0,85.10000000000001,765.9,539.56,226.34
O0037072,2025-03-26,C01101,P0136,S008,5,0.0,Online,5187.9,0.0,5187.9,3932.3,1255.6
O0037073,2025-09-27,C02103,P0009,S007,5,0.0,Online,10749.55,0.0,10749.55,7502.45,3247.1
O0037074,2025-04-19,C01143,P0046,S002,5,0.15,Card,3769.45,565.4174999999999,3204.03,2399.0,805.03
O0037075,2026-04-02,C03698,P0005,S014,1,0.0,Card,472.42,0.0,472.42,358.4,114.02
O0037076,2025-07-05,C00744,P0001,S002,1,0.05,Online,1041.6,52.08,989.52,816.19,173.33
O0037077,2025-09-01,C00296,P0114,S003,3,0.0,Card,1276.5,0.0,1276.5,809.34,467.16
O0037078,2025-12-27,C01083,P0094,S008,2,0.15,Card,4978.98,746.8469999999999,4232.13,3371.38,860.75
O0037079,2026-01-17,C03063,P0024,S003,1,0.1,Card,1556.94,155.69400000000002,1401.25,1262.48,138.77
O0037080,2025-03-05,C02042,P0017,S003,3,0.15,Card,1487.28,223.092,1264.19,1286.25,-22.06
O0037081,2025-02-11,C05215,P0068,S001,2,0.0,Bank Transfer,2798.78,0.0,2798.78,1826.2,972.58
O0037082,2025-06-05,C01919,P0112,S011,2,0.2,Online,747.3,149.46,597.84,639.8,-41.96
O0037083,2026-02-12,C01063,P0163,S003,5,0.0,Online,3751.55,0.0,3751.55,2725.55,1026.0
O0037084,2026-04-14,C04475,P0151,S011,1,0.0,Bank Transfer,1083.63,0.0,1083.63,797.76,285.87
O0037085,2026-06-15,C04135,P0096,S012,3,0.2,Card,6435.66,1287.132,5148.53,4597.38,551.15
O0037086,2025-05-30,C03836,P0062,S003,1,0.1,Card,554.24,55.42400000000001,498.82,453.63,45.19
O0037087,2026-02-21,C02941,P0070,S004,1,0.05,Bank Transfer,870.75,43.5375,827.21,755.11,72.1
O0037088,2025-04-02,C01561,P0147,S013,4,0.0,Bank Transfer,4925.52,0.0,4925.52,4325.08,600.44
O0037089,2025-04-14,C04378,P0049,S006,2,0.2,Online,4666.72,933.344,3733.38,3499.14,234.24
O0037090,2025-10-19,C01542,P0077,S001,3,0.05,Online,2553.15,127.65749999999998,2425.49,2003.55,421.94
O0037091,2025-02-23,C02909,P0142,S007,5,0.0,Card,10523.1,0.0,10523.1,6929.2,3593.9
O0037092,2025-01-19,C01696,P0085,S005,1,0.2,Card,2260.54,452.108,1808.43,1433.26,375.17
O0037093,2026-06-28,C02812,P0139,S008,1,0.0,Cash,675.32,0.0,675.32,446.16,229.16
O0037094,2026-03-15,C02335,P0028,S001,4,0.0,Card,6762.6,0.0,6762.6,5191.36,1571.24
O0037095,2026-01-05,C00403,P0008,S008,2,0.1,Card,2098.68,209.868,1888.81,1723.02,165.79
O0037096,2025-05-02,C03131,P0176,S012,4,0.05,Card,5552.2,277.61,5274.59,3450.0,1824.59
O0037097,2025-02-11,C03437,P0046,S009,5,0.0,Card,3769.45,0.0,3769.45,2399.0,1370.45
O0037098,2025-03-14,C04120,P0106,S013,3,0.0,Card,6780.48,0.0,6780.48,4331.19,2449.29
O0037099,2025-08-19,C04003,P0152,S005,5,0.0,Card,11007.8,0.0,11007.8,8861.95,2145.85
O0037100,2026-03-18,C03454,P0180,S004,3,0.15,Card,307.08,46.062,261.02,250.59,10.43
O0037101,2025-11-21,C03708,P0104,S003,1,0.0,Card,85.06,0.0,85.06,74.73,10.33
O0037102,2026-04-06,C01878,P0169,S013,1,0.1,Card,424.42,42.44200000000001,381.98,371.54,10.44
O0037103,2026-05-12,C01484,P0036,S013,4,0.05,Card,292.8,14.64,278.16,194.76,83.4
O0037104,2026-02-06,C03048,P0162,S007,5,0.0,Card,3307.2000000000003,0.0,3307.2,2177.05,1130.15
O0037105,2025-02-24,C01126,P0175,S010,3,0.05,Card,4517.52,225.876,4291.64,3045.21,1246.43
O0037106,2025-05-09,C05233,P0008,S011,5,0.15,Bank Transfer,5246.7,787.005,4459.7,4307.55,152.15
O0037107,2025-07-04,C05348,P0062,S001,1,0.0,Card,554.24,0.0,554.24,453.63,100.61
O0037108,2025-10-15,C03422,P0076,S007,4,0.0,Card,1377.12,0.0,1377.12,1040.76,336.36
O0037109,2026-03-09,C04453,P0063,S004,5,0.2,Card,1150.2,230.04,920.16,992.25,-72.09
O0037110,2026-06-14,C00642,P0121,S008,4,0.15,Card,5865.28,879.7919999999999,4985.49,4090.92,894.57
O0037111,2026-06-21,C02225,P0006,S009,4,0.2,Card,7183.72,1436.744,5746.98,4930.64,816.34
O0037112,2025-09-18,C03065,P0079,S008,2,0.0,Online,2191.8,0.0,2191.8,1741.66,450.14
O0037113,2026-06-26,C00663,P0151,S012,2,0.0,Card,2167.26,0.0,2167.26,1595.52,571.74
O0037114,2026-06-03,C05761,P0111,S009,3,0.1,Card,3843.06,384.306,3458.75,3339.57,119.18
O0037115,2025-04-01,C05821,P0072,S009,4,0.0,Card,1134.68,0.0,1134.68,749.64,385.04
O0037116,2026-01-05,C03316,P0134,S012,3,0.1,Card,4556.34,455.634,4100.71,3015.57,1085.14
O0037117,2025-08-28,C05969,P0050,S014,4,0.0,Online,1991.56,0.0,1991.56,1684.32,307.24
O0037118,2026-04-07,C00801,P0171,S008,3,0.1,Card,3640.59,364.059,3276.53,2934.39,342.14
O0037119,2026-04-19,C04331,P0045,S005,4,0.1,Card,6102.68,610.268,5492.41,4777.48,714.93
O0037120,2025-04-16,C04913,P0021,S008,2,0.0,Card,2158.18,0.0,2158.18,1813.74,344.44
O0037121,2025-11-26,C01147,P0069,S013,5,0.2,Cash,2045.85,409.1700000000001,1636.68,1674.4,-37.72
O0037122,2026-05-21,C01730,P0023,S006,5,0.0,Bank Transfer,982.5,0.0,982.5,834.45,148.05
O0037123,2025-12-31,C01969,P0128,S001,1,0.0,Cash,1528.7,0.0,1528.7,1339.42,189.28
O0037124,2026-04-11,C02244,P0061,S011,5,0.0,Card,5435.15,0.0,5435.15,3861.65,1573.5
O0037125,2026-01-30,C01735,P0024,S010,1,0.0,Online,1556.94,0.0,1556.94,1262.48,294.46
O0037126,2026-03-05,C05822,P0110,S008,1,0.05,Card,2048.69,102.4345,1946.26,1280.73,665.53
O0037127,2026-04-08,C00724,P0172,S006,2,0.2,Card,1840.64,368.128,1472.51,1184.72,287.79
O0037128,2026-05-29,C01200,P0157,S009,4,0.0,Card,3122.84,0.0,3122.84,2708.56,414.28
O0037129,2025-04-19,C02923,P0129,S001,1,0.0,Cash,805.12,0.0,805.12,676.35,128.77
O0037130,2026-03-07,C02166,P0096,S010,4,0.05,Cash,8580.88,429.044,8151.84,6129.84,2022.0
O0037131,2025-07-29,C04853,P0096,S003,2,0.0,Card,4290.44,0.0,4290.44,3064.92,1225.52
O0037132,2025-11-11,C05769,P0126,S009,2,0.15,Card,504.8,75.72,429.08,434.76,-5.68
O0037133,2025-12-25,C01990,P0024,S009,1,0.15,Cash,1556.94,233.541,1323.4,1262.48,60.92
O0037134,2025-12-21,C05386,P0021,S012,5,0.0,Cash,5395.45,0.0,5395.45,4534.35,861.1
O0037135,2025-04-18,C03904,P0035,S013,3,0.0,Card,1843.89,0.0,1843.89,1463.67,380.22
O0037136,2026-03-25,C00094,P0092,S014,4,0.15,Card,2731.04,409.656,2321.38,2291.4,29.98
O0037137,2026-01-26,C00039,P0022,S013,3,0.0,Card,2589.9,0.0,2589.9,2076.09,513.81
O0037138,2026-02-14,C04656,P0076,S012,1,0.0,Online,344.28,0.0,344.28,260.19,84.09
O0037139,2025-12-03,C00312,P0081,S010,5,0.0,Card,3816.05,0.0,3816.05,2629.0,1187.05
O0037140,2025-11-20,C00646,P0111,S014,2,0.0,Online,2562.04,0.0,2562.04,2226.38,335.66
O0037141,2025-06-01,C04383,P0102,S004,1,0.0,Card,1851.88,0.0,1851.88,1615.69,236.19
O0037142,2025-11-23,C03497,P0088,S013,3,0.1,Online,5746.9800000000005,574.6980000000001,5172.28,4321.95,850.33
O0037143,2025-06-03,C02930,P0054,S010,2,0.0,Card,2500.0,0.0,2500.0,1769.14,730.86
O0037144,2026-04-26,C04249,P0025,S013,5,0.0,Card,8472.8,0.0,8472.8,6466.15,2006.65
O0037145,2025-01-28,C00588,P0072,S011,5,0.15,Card,1418.35,212.75250000000003,1205.6,937.05,268.55
O0037146,2025-01-06,C02968,P0067,S001,1,0.0,Card,1519.39,0.0,1519.39,1068.15,451.24
O0037147,2026-02-02,C01738,P0091,S011,5,0.05,Online,11867.25,593.3625000000001,11273.89,8090.4,3183.49
O0037148,2026-01-28,C05984,P0044,S012,1,0.0,Card,2159.81,0.0,2159.81,1609.27,550.54
O0037149,2025-11-02,C00027,P0114,S012,1,0.0,Cash,425.5,0.0,425.5,269.78,155.72
O0037150,2025-11-05,C03004,P0083,S003,1,0.0,Online,1525.62,0.0,1525.62,1309.03,216.59
O0037151,2025-01-20,C00241,P0029,S007,4,0.05,Bank Transfer,5469.32,273.466,5195.85,4692.92,502.93
O0037152,2026-04-03,C00808,P0103,S001,1,0.15,Bank Transfer,1690.36,253.554,1436.81,1400.41,36.4
O0037153,2026-04-08,C02056,P0171,S002,3,0.15,Online,3640.59,546.0885,3094.5,2934.39,160.11
O0037154,2025-04-23,C00219,P0074,S009,2,0.0,Card,677.4,0.0,677.4,501.7,175.7
O0037155,2025-01-09,C03855,P0053,S003,3,0.1,Card,1087.23,108.723,978.51,694.56,283.95
O0037156,2025-10-14,C04021,P0077,S006,2,0.15,Online,1702.1,255.315,1446.78,1335.7,111.08
O0037157,2025-05-18,C04808,P0037,S012,2,0.1,Cash,2352.08,235.208,2116.87,2003.44,113.43
O0037158,2025-03-11,C02490,P0173,S011,2,0.0,Online,3006.4,0.0,3006.4,2134.86,871.54
O0037159,2025-03-03,C03480,P0150,S009,2,0.0,Cash,4307.12,0.0,4307.12,2819.58,1487.54
O0037160,2025-12-27,C04054,P0101,S001,4,0.2,Card,10175.96,2035.192,8140.77,7193.6,947.17
O0037161,2025-07-16,C05018,P0104,S006,1,0.0,Card,85.06,0.0,85.06,74.73,10.33
O0037162,2026-02-22,C03876,P0080,S001,1,0.15,Card,1756.15,263.4225,1492.73,1178.13,314.6
O0037163,2025-06-21,C00702,P0090,S010,4,0.0,Cash,4475.24,0.0,4475.24,3037.24,1438.0
O0037164,2025-12-07,C02314,P0165,S011,4,0.0,Online,7728.0,0.0,7728.0,5178.28,2549.72
O0037165,2025-05-29,C00581,P0135,S003,3,0.0,Bank Transfer,3132.78,0.0,3132.78,2437.08,695.7
O0037166,2025-10-30,C02254,P0003,S007,1,0.1,Card,186.86,18.686000000000003,168.17,124.23,43.94
O0037167,2026-01-17,C02991,P0080,S003,3,0.05,Card,5268.450000000001,263.42250000000007,5005.03,3534.39,1470.64
O0037168,2025-07-07,C02895,P0028,S010,1,0.05,Card,1690.65,84.53250000000001,1606.12,1297.84,308.28
O0037169,2026-04-30,C00779,P0046,S009,5,0.05,Card,3769.45,188.4725,3580.98,2399.0,1181.98
O0037170,2025-12-16,C02740,P0125,S013,2,0.2,Card,3612.36,722.4720000000001,2889.89,2883.54,6.35
O0037171,2025-04-21,C00127,P0003,S014,5,0.0,Bank Transfer,934.3,0.0,934.3,621.15,313.15
O0037172,2026-05-07,C01300,P0022,S013,1,0.0,Cash,863.3,0.0,863.3,692.03,171.27
O0037173,2025-09-30,C04600,P0026,S012,5,0.0,Card,10674.1,0.0,10674.1,8128.3,2545.8
O0037174,2026-01-29,C00089,P0135,S013,1,0.0,Online,1044.26,0.0,1044.26,812.36,231.9
O0037175,2025-07-08,C02703,P0047,S006,2,0.1,Online,3565.3,356.53000000000003,3208.77,2995.38,213.39
O0037176,2025-01-13,C04979,P0167,S008,1,0.05,Cash,1743.66,87.183,1656.48,1264.58,391.9
O0037177,2025-11-04,C00240,P0098,S002,5,0.1,Cash,3540.4,354.04,3186.36,2693.45,492.91
O0037178,2025-10-05,C05017,P0128,S009,5,0.15,Card,7643.5,1146.525,6496.98,6697.1,-200.12
O0037179,2026-01-31,C04975,P0157,S004,1,0.0,Card,780.71,0.0,780.71,677.14,103.57
O0037180,2026-02-07,C04407,P0155,S012,1,0.0,Online,1108.48,0.0,1108.48,746.72,361.76
O0037181,2026-01-11,C01352,P0010,S012,3,0.2,Cash,5584.29,1116.858,4467.43,4351.59,115.84
O0037182,2025-10-03,C02348,P0099,S010,4,0.1,Card,9774.56,977.456,8797.1,6616.04,2181.06
O0037183,2025-01-04,C04333,P0058,S005,4,0.05,Card,6464.64,323.232,6141.41,5658.92,482.49
O0037184,2025-11-19,C03101,P0175,S007,1,0.2,Online,1505.84,301.168,1204.67,1015.07,189.6
O0037185,2026-06-03,C01762,P0147,S002,1,0.2,Card,1231.38,246.27600000000004,985.1,1081.27,-96.17
O0037186,2026-05-13,C00243,P0141,S011,2,0.05,Online,2464.02,123.201,2340.82,1951.5,389.32
O0037187,2025-02-14,C04477,P0048,S005,5,0.05,Online,9503.05,475.1525,9027.9,7877.35,1150.55
O0037188,2026-04-23,C05719,P0146,S011,3,0.1,Card,255.6,25.56,230.04,163.29,66.75
O0037189,2025-03-20,C05330,P0170,S006,1,0.0,Card,810.29,0.0,810.29,624.49,185.8
O0037190,2025-02-14,C01894,P0148,S010,4,0.05,Card,7327.64,366.38200000000006,6961.26,4577.8,2383.46
O0037191,2025-01-15,C04076,P0028,S002,1,0.05,Cash,1690.65,84.53250000000001,1606.12,1297.84,308.28
O0037192,2025-10-06,C04072,P0180,S014,3,0.0,Card,307.08,0.0,307.08,250.59,56.49
O0037193,2025-04-07,C03424,P0059,S004,1,0.05,Card,1752.63,87.63150000000002,1665.0,1436.3,228.7
O0037194,2025-12-06,C02691,P0161,S008,5,0.1,Card,406.1,40.61000000000001,365.49,315.0,50.49
O0037195,2025-09-12,C04142,P0076,S008,3,0.2,Online,1032.84,206.568,826.27,780.57,45.7
O0037196,2026-04-11,C00448,P0052,S002,3,0.1,Online,6265.38,626.538,5638.84,4348.14,1290.7
O0037197,2025-04-25,C03503,P0098,S008,2,0.2,Cash,1416.16,283.232,1132.93,1077.38,55.55
O0037198,2025-05-25,C04150,P0106,S013,5,0.15,Card,11300.8,1695.12,9605.68,7218.65,2387.03
O0037199,2025-10-10,C02904,P0059,S009,5,0.05,Online,8763.150000000001,438.1575000000001,8324.99,7181.5,1143.49
O0037200,2025-03-18,C01451,P0097,S007,4,0.1,Card,5648.32,564.832,5083.49,4952.44,131.05
O0037201,2025-09-08,C02125,P0013,S011,2,0.1,Card,2437.14,243.714,2193.43,2056.1,137.33
O0037202,2025-11-23,C03778,P0042,S002,4,0.1,Card,8053.12,805.312,7247.81,6742.08,505.73
O0037203,2025-12-04,C05716,P0058,S010,4,0.1,Card,6464.64,646.464,5818.18,5658.92,159.26
O0037204,2025-09-13,C05043,P0035,S004,4,0.0,Online,2458.52,0.0,2458.52,1951.56,506.96
O0037205,2025-02-25,C03842,P0102,S003,3,0.0,Card,5555.64,0.0,5555.64,4847.07,708.57
O0037206,2025-05-21,C02134,P0127,S001,2,0.0,Cash,1291.82,0.0,1291.82,1024.58,267.24
O0037207,2025-02-08,C03274,P0163,S007,3,0.0,Card,2250.93,0.0,2250.93,1635.33,615.6
O0037208,2026-05-30,C05173,P0013,S010,2,0.0,Card,2437.14,0.0,2437.14,2056.1,381.04
O0037209,2025-11-14,C02781,P0151,S013,1,0.0,Online,1083.63,0.0,1083.63,797.76,285.87
O0037210,2025-06-23,C02202,P0022,S012,4,0.1,Card,3453.2,345.32,3107.88,2768.12,339.76
O0037211,2025-06-14,C05750,P0141,S001,1,0.0,Cash,1232.01,0.0,1232.01,975.75,256.26
O0037212,2025-01-31,C02222,P0102,S011,5,0.0,Card,9259.4,0.0,9259.4,8078.45,1180.95
O0037213,2025-09-16,C02565,P0177,S006,2,0.0,Card,4814.88,0.0,4814.88,3251.14,1563.74
O0037214,2025-02-02,C05394,P0169,S013,5,0.0,Card,2122.1,0.0,2122.1,1857.7,264.4
O0037215,2026-01-19,C01878,P0024,S014,2,0.1,Card,3113.88,311.38800000000003,2802.49,2524.96,277.53
O0037216,2025-04-20,C04275,P0121,S002,5,0.0,Card,7331.599999999999,0.0,7331.6,5113.65,2217.95
O0037217,2025-02-24,C02920,P0132,S006,5,0.15,Card,6595.85,989.3775,5606.47,5785.95,-179.48
O0037218,2025-03-05,C03575,P0158,S009,4,0.0,Card,7582.0,0.0,7582.0,5146.92,2435.08
O0037219,2025-01-16,C03559,P0089,S008,1,0.05,Cash,264.04,13.202000000000002,250.84,224.32,26.52
O0037220,2025-08-04,C00839,P0087,S011,4,0.0,Card,5453.84,0.0,5453.84,4138.6,1315.24
O0037221,2025-02-02,C02510,P0168,S003,5,0.05,Cash,5321.950000000001,266.0975,5055.85,4497.4,558.45
O0037222,2025-02-13,C00277,P0014,S008,2,0.05,Online,2328.0,116.4,2211.6,1706.52,505.08
O0037223,2025-04-30,C02727,P0170,S010,3,0.0,Card,2430.87,0.0,2430.87,1873.47,557.4
O0037224,2025-11-03,C04287,P0050,S010,2,0.1,Card,995.78,99.578,896.2,842.16,54.04
O0037225,2025-05-01,C03442,P0089,S012,2,0.0,Cash,528.08,0.0,528.08,448.64,79.44
O0037226,2025-08-11,C02501,P0074,S004,4,0.1,Online,1354.8,135.48,1219.32,1003.4,215.92
O0037227,2025-08-23,C01622,P0156,S005,1,0.05,Cash,2260.38,113.019,2147.36,1445.69,701.67
O0037228,2025-11-23,C00410,P0148,S013,2,0.0,Card,3663.82,0.0,3663.82,2288.9,1374.92
O0037229,2025-01-26,C01935,P0097,S009,2,0.2,Card,2824.16,564.832,2259.33,2476.22,-216.89
O0037230,2026-06-25,C00454,P0155,S001,3,0.15,Card,3325.44,498.816,2826.62,2240.16,586.46
O0037231,2025-02-20,C05563,P0150,S005,5,0.1,Online,10767.8,1076.78,9691.02,7048.95,2642.07
O0037232,2026-06-26,C00118,P0041,S001,1,0.15,Online,2132.98,319.947,1813.03,1715.69,97.34
O0037233,2025-06-05,C01668,P0177,S014,2,0.0,Card,4814.88,0.0,4814.88,3251.14,1563.74
O0037234,2025-08-16,C03057,P0172,S012,3,0.0,Bank Transfer,2760.96,0.0,2760.96,1777.08,983.88
O0037235,2025-02-06,C02156,P0091,S014,2,0.0,Card,4746.9,0.0,4746.9,3236.16,1510.74
O0037236,2025-07-20,C04719,P0148,S007,4,0.1,Cash,7327.64,732.7640000000001,6594.88,4577.8,2017.08
