customer_id,customer_name,gender,age,city,customer_type,registration_date
C01868,Customer 01868,Male,37,Riyadh,New,2025-02-09
C01869,Customer 01869,Male,63,Jeddah,Returning,2025-02-22
C01870,Customer 01870,Male,53,Abha,Returning,2024-08-26
C01871,Customer 01871,Female,34,Makkah,New,2025-06-09
C01872,Customer 01872,Female,59,Makkah,Loyal,2024-03-24
C01873,Customer 01873,Female,39,Dammam,Returning,2026-02-28
C01874,Customer 01874,Male,63,Khobar,Returning,2025-03-28
C01875,Customer 01875,Female,51,Abha,Loyal,2025-07-13
C01876,Customer 01876,Male,54,Jeddah,Returning,2025-12-04
C01877,Customer 01877,Female,41,Khobar,Returning,2025-01-13
C01878,Customer 01878,Male,42,Jeddah,Returning,2025-05-24
C01879,Customer 01879,Male,48,Jeddah,Returning,2025-01-23
C01880,Customer 01880,Male,59,Khobar,Returning,2025-07-16
C01881,Customer 01881,Female,27,Riyadh,Returning,2024-04-19
C01882,Customer 01882,Female,60,Makkah,New,2024-10-07
C01883,Customer 01883,Male,51,Dammam,Returning,2025-08-01
C01884,Customer 01884,Male,32,Dammam,Loyal,2024-08-15
C01885,Customer 01885,Female,40,Abha,Returning,2024-05-03
C01886,Customer 01886,Male,49,Dammam,Loyal,2025-07-04
C01887,Customer 01887,Male,60,Riyadh,New,2024-05-08
C01888,Customer 01888,Male,64,Khobar,New,2025-01-11
C01889,Customer 01889,Male,48,Makkah,Returning,2024-06-27
C01890,Customer 01890,Female,46,Riyadh,Loyal,2025-02-18
C01891,Customer 01891,Female,25,Makkah,Returning,2025-04-30
C01892,Customer 01892,Male,25,Khobar,New,2024-04-06
C01893,Customer 01893,Female,43,Jeddah,New,2024-04-16
C01894,Customer 01894,Female,64,Madinah,New,2025-02-14
C01895,Customer 01895,Female,28,Jeddah,New,2024-12-21
C01896,Customer 01896,Female,38,Makkah,Loyal,2025-04-13
C01897,Customer 01897,Male,25,Khobar,Returning,2024-10-13
C01898,Customer 01898,Male,60,Jeddah,Returning,2024-04-16
C01899,Customer 01899,Female,43,Madinah,Returning,2025-01-07
C01900,Customer 01900,Male,21,Riyadh,New,2024-09-12
C01901,Customer 01901,Male,36,Riyadh,Returning,2026-04-14
C01902,Customer 01902,Male,37,Khobar,Returning,2024-10-11
C01903,Customer 01903,Male,61,Madinah,Returning,2025-08-02
C01904,Customer 01904,Female,42,Jeddah,Returning,2026-02-23
C01905,Customer 01905,Female,45,Riyadh,Returning,2025-09-21
C01906,Customer 01906,Male,58,Madinah,Loyal,2026-02-06
C01907,Customer 01907,Male,25,Jeddah,Returning,2025-04-03
C01908,Customer 01908,Male,50,Jeddah,Loyal,2024-04-11
C01909,Customer 01909,Male,31,Jeddah,Returning,2025-01-30
C01910,Customer 01910,Male,50,Riyadh,Returning,2025-10-25
C01911,Customer 01911,Female,52,Jeddah,Returning,2024-03-23
C01912,Customer 01912,Female,28,Khobar,Returning,2024-10-25
C01913,Customer 01913,Female,30,Madinah,Returning,2025-01-01
C01914,Customer 01914,Female,29,Dammam,Returning,2025-07-10
C01915,Customer 01915,Female,59,Abha,Returning,2024-02-26
C01916,Customer 01916,Male,65,Abha,Returning,2025-06-02
C01917,Customer 01917,Male,20,Jeddah,Loyal,2024-08-22
C01918,Customer 01918,Female,29,Makkah,Returning,2025-09-17
C01919,Customer 01919,Female,40,Jeddah,Loyal,2025-12-15
C01920,Customer 01920,Male,64,Jeddah,Loyal,2026-03-29
C01921,Customer 01921,Female,49,Jeddah,New,2024-08-31
C01922,Customer 01922,Female,30,Dammam,Returning,2024-10-25
C01923,Customer 01923,Male,25,Madinah,Loyal,2024-03-21
C01924,Customer 01924,Male,39,Madinah,Returning,2024-06-14
C01925,Customer 01925,Male,46,Riyadh,Loyal,2024-03-01
C01926,Customer 01926,Female,45,Riyadh,Loyal,2026-04-07
C01927,Customer 01927,Male,19,Riyadh,Loyal,2024-08-13
C01928,Customer 01928,Female,46,Jeddah,Returning,2025-11-15
C01929,Customer 01929,Female,25,Jeddah,New,2024-07-04
C01930,Customer 01930,Female,25,Riyadh,Returning,2025-07-27
C01931,Customer 01931,Male,49,Khobar,New,2024-11-02
C01932,Customer 01932,Male,64,Jeddah,Returning,2024-11-17
C01933,Customer 01933,Female,28,Khobar,Returning,2024-05-09
C01934,Customer 01934,Female,32,Riyadh,New,2024-01-12
C01935,Customer 01935,Female,22,Riyadh,New,2025-01-16
C01936,Customer 01936,Male,51,Dammam,New,2025-03-27
C01937,Customer 01937,Female,26,Makkah,New,2026-05-01
C01938,Customer 01938,Female,42,Jeddah,Returning,2024-09-02
C01939,Customer 01939,Female,29,Riyadh,Loyal,2025-10-07
C01940,Customer 01940,Male,30,Madinah,Loyal,2026-05-17
C01941,Customer 01941,Male,44,Jeddah,Returning,2026-04-30
C01942,Customer 01942,Female,59,Dammam,New,2024-03-16
C01943,Customer 01943,Male,21,Khobar,New,2024-05-04
C01944,Customer 01944,Female,58,Makkah,New,2025-06-09
C01945,Customer 01945,Male,29,Madinah,Returning,2025-02-28
C01946,Customer 01946,Male,23,Jeddah,Loyal,2025-06-22
C01947,Customer 01947,Female,51,Khobar,Returning,2025-11-17
C01948,Customer 01948,Female,47,Madinah,Loyal,2024-09-21
C01949,Customer 01949,Female,43,Jeddah,Returning,2024-08-28
C01950,Customer 01950,Male,38,Dammam,Returning,2024-06-27
C01951,Customer 01951,Female,54,Khobar,Loyal,2024-01-13
C01952,Customer 01952,Female,57,Dammam,Returning,2025-07-03
C01953,Customer 01953,Male,26,Riyadh,Returning,2025-10-30
C01954,Customer 01954,Female,18,Makkah,Loyal,2026-02-04
C01955,Customer 01955,Female,42,Dammam,New,2025-11-01
C01956,Customer 01956,Female,38,Dammam,Loyal,2026-06-07
C01957,Customer 01957,Male,34,Abha,New,2026-03-17
C01958,Customer 01958,Male,22,Dammam,Returning,2025-05-10
C01959,Customer 01959,Male,23,Abha,New,2024-12-07
C01960,Customer 01960,Female,53,Abha,New,2025-07-02
C01961,Customer 01961,Male,28,Jeddah,New,2024-10-01
C01962,Customer 01962,Female,52,Makkah,New,2025-01-16
C01963,Customer 01963,Male,23,Riyadh,Loyal,2025-10-12
C01964,Customer 01964,Male,37,Dammam,Loyal,2026-04-26
C01965,Customer 01965,Male,30,Jeddah,Loyal,2024-11-01
C01966,Customer 01966,Male,18,Riyadh,Returning,2025-07-09
C01967,Customer 01967,Female,61,Riyadh,Returning,2025-04-14
C01968,Customer 01968,Female,27,Dammam,Returning,2025-08-19
C01969,Customer 01969,Female,20,Madinah,Loyal,2025-08-07
C01970,Customer 01970,Male,56,Riyadh,New,2025-03-16
C01971,Customer 01971,Male,51,Khobar,Loyal,2024-02-18
C01972,Customer 01972,Male,19,Madinah,Loyal,2025-06-18
C01973,Customer 01973,Male,34,Abha,Returning,2024-03-25
C01974,Customer 01974,Female,21,Jeddah,New,2026-04-24
C01975,Customer 01975,Female,32,Riyadh,Returning,2025-06-07
C01976,Customer 01976,Female,50,Madinah,Returning,2024-09-18
C01977,Customer 01977,Female,36,Khobar,Returning,2025-12-07
C01978,Customer 01978,Male,55,Makkah,Returning,2025-01-12
C01979,Customer 01979,Female,60,Abha,New,2026-01-12
C01980,Customer 01980,Female,30,Khobar,Returning,2025-12-12
C01981,Customer 01981,Female,40,Khobar,New,2026-03-08
C01982,Customer 01982,Female,35,Jeddah,Returning,2025-07-28
C01983,Customer 01983,Male,38,Makkah,Returning,2024-02-09
C01984,Customer 01984,Male,38,Dammam,Loyal,2025-08-06
C01985,Customer 01985,Female,39,Jeddah,Returning,2024-05-07
C01986,Customer 01986,Male,46,Makkah,Loyal,2025-05-03
C01987,Customer 01987,Female,34,Dammam,Loyal,2025-12-23
C01988,Customer 01988,Male,44,Dammam,Returning,2025-06-14
C01989,Customer 01989,Female,20,Abha,Loyal,2026-03-05
C01990,Customer 01990,Male,39,Dammam,New,2025-10-15
C01991,Customer 01991,Female,23,Makkah,Returning,2025-05-29
C01992,Customer 01992,Female,29,Khobar,Returning,2025-03-08
C01993,Customer 01993,Male,23,Jeddah,Returning,2026-03-12
C01994,Customer 01994,Female,26,Makkah,Returning,2025-06-09
C01995,Customer 01995,Female,25,Makkah,New,2025-07-10
C01996,Customer 01996,Female,32,Khobar,Returning,2024-02-04
C01997,Customer 01997,Female,58,Dammam,Returning,2024-12-31
C01998,Customer 01998,Male,48,Makkah,Returning,2026-01-26
C01999,Customer 01999,Male,36,Jeddah,Returning,2024-03-04
C02000,Customer 02000,Male,38,Dammam,Returning,2024-10-15
C02001,Customer 02001,Female,31,Riyadh,Loyal,2024-03-06
C02002,Customer 02002,Female,56,Madinah,Returning,2025-11-15
C02003,Customer 02003,Female,56,Riyadh,New,2025-07-05
C02004,Customer 02004,Female,18,Jeddah,Returning,2024-07-16
C02005,Customer 02005,Male,33,Dammam,Returning,2024-05-01
C02006,Customer 02006,Male,20,Dammam,New,2026-05-13
C02007,Customer 02007,Female,22,Dammam,Returning,2024-03-19
C02008,Customer 02008,Male,39,Abha,Returning,2024-06-16
C02009,Customer 02009,Female,31,Makkah,Loyal,2025-06-23
C02010,Customer 02010,Female,39,Makkah,New,2024-11-21
C02011,Customer 02011,Male,60,Dammam,Returning,2026-03-18
C02012,Customer 02012,Female,20,Khobar,Returning,2025-06-18
C02013,Customer 02013,Female,50,Khobar,Returning,2025-12-26
C02014,Customer 02014,Female,57,Jeddah,Returning,2025-03-13
C02015,Customer 02015,Female,36,Riyadh,Returning,2024-03-20
C02016,Customer 02016,Female,40,Khobar,Loyal,2024-02-18
C02017,Customer 02017,Female,36,Makkah,Returning,2024-02-19
C02018,Customer 02018,Male,35,Riyadh,Returning,2024-09-07
C02019,Customer 02019,Male,36,Jeddah,Returning,2024-09-20
C02020,Customer 02020,Male,49,Madinah,Returning,2024-03-26
C02021,Customer 02021,Female,52,Madinah,Loyal,2024-08-05
C02022,Customer 02022,Female,35,Dammam,Returning,2024-03-08
C02023,Customer 02023,Female,45,Madinah,Returning,2024-06-27
C02024,Customer 02024,Female,55,Makkah,New,2024-04-13
C02025,Customer 02025,Female,25,Khobar,Returning,2024-10-13
C02026,Customer 02026,Female,41,Dammam,Returning,2024-01-19
C02027,Customer 02027,Female,55,Riyadh,Returning,2024-03-20
C02028,Customer 02028,Male,38,Madinah,Loyal,2025-11-15
C02029,Customer 02029,Male,31,Madinah,Returning,2024-04-03
C02030,Customer 02030,Female,42,Abha,New,2025-11-24
C02031,Customer 02031,Female,27,Madinah,New,2024-01-23
C02032,Customer 02032,Male,49,Dammam,Loyal,2024-10-15
C02033,Customer 02033,Female,19,Makkah,Returning,2024-11-30
C02034,Customer 02034,Female,18,Abha,Loyal,2025-10-15
C02035,Customer 02035,Female,53,Jeddah,Returning,2025-06-08
C02036,Customer 02036,Male,30,Jeddah,Loyal,2024-08-31
C02037,Customer 02037,Female,25,Khobar,New,2024-07-30
C02038,Customer 02038,Female,65,Dammam,Loyal,2025-10-15
C02039,Customer 02039,Male,65,Makkah,Returning,2024-05-06
C02040,Customer 02040,Male,46,Riyadh,New,2025-06-25
C02041,Customer 02041,Female,38,Jeddah,New,2024-12-16
C02042,Customer 02042,Female,65,Dammam,Returning,2025-06-03
C02043,Customer 02043,Male,37,Makkah,New,2024-01-23
C02044,Customer 02044,Male,29,Abha,Returning,2025-06-23
C02045,Customer 02045,Female,23,Riyadh,New,2026-01-18
C02046,Customer 02046,Female,22,Dammam,Returning,2025-02-21
C02047,Customer 02047,Male,35,Dammam,Returning,2025-09-19
C02048,Customer 02048,Female,49,Makkah,Returning,2025-04-17
C02049,Customer 02049,Male,45,Dammam,Returning,2024-04-21
C02050,Customer 02050,Male,28,Jeddah,Returning,2026-04-27
C02051,Customer 02051,Male,33,Khobar,Returning,2026-05-23
C02052,Customer 02052,Male,21,Khobar,Returning,2025-03-09
C02053,Customer 02053,Female,56,Jeddah,Loyal,2025-10-19
C02054,Customer 02054,Female,38,Khobar,New,2025-12-16
C02055,Customer 02055,Male,48,Makkah,Returning,2025-03-03
C02056,Customer 02056,Male,21,Khobar,New,2024-07-19
C02057,Customer 02057,Male,23,Jeddah,Loyal,2025-06-10
C02058,Customer 02058,Male,46,Khobar,Loyal,2025-01-03
C02059,Customer 02059,Male,43,Abha,Returning,2026-01-25
C02060,Customer 02060,Female,40,Jeddah,Loyal,2024-08-28
C02061,Customer 02061,Male,56,Abha,Loyal,2025-08-18
C02062,Customer 02062,Female,53,Makkah,Returning,2025-05-30
C02063,Customer 02063,Female,53,Dammam,Returning,2025-12-31
C02064,Customer 02064,Male,34,Khobar,Returning,2024-03-22
C02065,Customer 02065,Female,46,Madinah,Loyal,2024-05-28
C02066,Customer 02066,Male,38,Madinah,Returning,2025-05-10
C02067,Customer 02067,Female,26,Riyadh,New,2025-04-09
C02068,Customer 02068,Male,32,Jeddah,Loyal,2025-09-22
C02069,Customer 02069,Female,52,Dammam,Returning,2024-08-31
C02070,Customer 02070,Female,48,Madinah,Returning,2024-01-18
C02071,Customer 02071,Male,45,Khobar,New,2026-02-25
C02072,Customer 02072,Female,51,Riyadh,Returning,2025-04-01
C02073,Customer 02073,Female,46,Dammam,Returning,2025-11-26
C02074,Customer 02074,Female,52,Abha,Returning,2026-05-28
C02075,Customer 02075,Female,60,Abha,Returning,2025-10-01
C02076,Customer 02076,Female,23,Dammam,Returning,2025-01-20
C02077,Customer 02077,Female,40,Jeddah,Returning,2026-05-22
C02078,Customer 02078,Male,35,Jeddah,Loyal,2024-09-19
C02079,Customer 02079,Male,26,Dammam,Returning,2025-01-28
C02080,Customer 02080,Female,22,Madinah,Returning,2024-07-23
C02081,Customer 02081,Female,26,Abha,Returning,2025-12-30
C02082,Customer 02082,Male,55,Abha,Returning,2025-09-25
C02083,Customer 02083,Male,63,Abha,Returning,2026-01-10
C02084,Customer 02084,Female,57,Madinah,New,2025-11-12
C02085,Customer 02085,Female,51,Jeddah,Loyal,2024-02-08
C02086,Customer 02086,Male,31,Makkah,Loyal,2026-06-15
C02087,Customer 02087,Male,48,Khobar,Returning,2025-12-22
C02088,Customer 02088,Male,18,Jeddah,New,2026-04-18
C02089,Customer 02089,Female,30,Jeddah,Loyal,2024-08-13
C02090,Customer 02090,Female,56,Abha,Loyal,2026-02-19
C02091,Customer 02091,Female,36,Makkah,Loyal,2025-04-11
C02092,Customer 02092,Female,53,Dammam,Loyal,2025-04-08
C02093,Customer 02093,Male,43,Riyadh,Loyal,2025-11-04
C02094,Customer 02094,Male,56,Jeddah,New,2024-08-16
C02095,Customer 02095,Female,43,Madinah,New,2026-04-06
C02096,Customer 02096,Male,18,Madinah,Returning,2025-11-04
C02097,Customer 02097,Male,64,Abha,Returning,2025-04-18
C02098,Customer 02098,Female,19,Makkah,Returning,2025-04-04
C02099,Customer 02099,Male,65,Makkah,Returning,2026-04-13
C02100,Customer 02100,Female,22,Madinah,Returning,2024-09-01
C02101,Customer 02101,Female,30,Jeddah,Returning,2026-06-04
C02102,Customer 02102,Male,18,Abha,New,2024-08-28
C02103,Customer 02103,Female,23,Makkah,New,2025-03-26
C02104,Customer 02104,Female,22,Riyadh,Returning,2024-08-23
C02105,Customer 02105,Male,62,Riyadh,Returning,2024-01-18
C02106,Customer 02106,Female,22,Dammam,New,2024-03-30
C02107,Customer 02107,Male,64,Khobar,Returning,2024-10-21
C02108,Customer 02108,Female,42,Dammam,Returning,2026-05-31
C02109,Customer 02109,Male,28,Dammam,Returning,2026-06-07
C02110,Customer 02110,Female,24,Jeddah,Returning,2024-10-11
C02111,Customer 02111,Male,24,Khobar,Returning,2024-10-03
C02112,Customer 02112,Male,26,Makkah,New,2024-03-03
C02113,Customer 02113,Female,20,Riyadh,Returning,2024-04-23
C02114,Customer 02114,Male,52,Khobar,Loyal,2024-11-11
C02115,Customer 02115,Male,51,Jeddah,Returning,2025-12-05
C02116,Customer 02116,Female,32,Madinah,Returning,2024-08-12
C02117,Customer 02117,Female,40,Dammam,New,2025-02-11
C02118,Customer 02118,Female,23,Dammam,Loyal,2025-11-14
C02119,Customer 02119,Male,58,Riyadh,Loyal,2026-03-03
C02120,Customer 02120,Female,48,Khobar,Loyal,2024-05-31
C02121,Customer 02121,Male,31,Riyadh,New,2026-05-31
C02122,Customer 02122,Female,41,Dammam,Returning,2025-04-27
C02123,Customer 02123,Male,54,Makkah,Returning,2024-02-01
C02124,Customer 02124,Male,40,Madinah,Returning,2024-03-11
C02125,Customer 02125,Male,18,Abha,Returning,2025-12-28
C02126,Customer 02126,Male,45,Abha,New,2025-12-18
C02127,Customer 02127,Female,20,Dammam,Returning,2026-06-01
C02128,Customer 02128,Female,34,Riyadh,New,2026-04-18
C02129,Customer 02129,Female,46,Makkah,Returning,2024-02-26
C02130,Customer 02130,Male,56,Abha,Loyal,2025-06-11
C02131,Customer 02131,Female,51,Makkah,New,2024-09-21
C02132,Customer 02132,Female,37,Abha,New,2024-09-19
C02133,Customer 02133,Female,59,Madinah,Returning,2026-05-27
C02134,Customer 02134,Female,33,Khobar,Returning,2026-01-29
C02135,Customer 02135,Female,32,Makkah,Returning,2025-01-23
C02136,Customer 02136,Male,24,Khobar,Returning,2024-01-24
C02137,Customer 02137,Male,50,Makkah,New,2025-03-15
C02138,Customer 02138,Male,52,Riyadh,New,2025-06-26
C02139,Customer 02139,Male,52,Dammam,Loyal,2024-12-26
C02140,Customer 02140,Male,58,Abha,Returning,2024-05-12
C02141,Customer 02141,Female,54,Dammam,Returning,2024-10-03
C02142,Customer 02142,Female,44,Riyadh,Returning,2024-01-27
C02143,Customer 02143,Female,45,Abha,Loyal,2024-05-08
C02144,Customer 02144,Male,59,Dammam,Loyal,2025-02-09
C02145,Customer 02145,Male,25,Jeddah,Returning,2024-11-12
C02146,Customer 02146,Female,45,Riyadh,Loyal,2024-01-20
C02147,Customer 02147,Male,38,Jeddah,Returning,2025-08-15
C02148,Customer 02148,Female,43,Makkah,New,2024-06-09
C02149,Customer 02149,Female,44,Riyadh,Returning,2024-06-18
C02150,Customer 02150,Male,35,Abha,New,2024-11-20
C02151,Customer 02151,Male,64,Khobar,Loyal,2025-06-12
C02152,Customer 02152,Female,30,Makkah,Returning,2024-12-12
C02153,Customer 02153,Male,35,Dammam,New,2024-02-04
C02154,Customer 02154,Male,30,Khobar,Returning,2024-09-29
C02155,Customer 02155,Male,49,Makkah,Returning,2025-03-04
C02156,Customer 02156,Female,44,Madinah,Returning,2024-12-16
C02157,Customer 02157,Female,63,Dammam,New,2024-12-29
C02158,Customer 02158,Male,51,Riyadh,Returning,2024-03-22
C02159,Customer 02159,Female,34,Dammam,New,2025-04-30
C02160,Customer 02160,Female,47,Khobar,Returning,2025-07-04
C02161,Customer 02161,Female,19,Jeddah,New,2024-11-15
C02162,Customer 02162,Female,42,Madinah,Loyal,2026-04-27
C02163,Customer 02163,Male,46,Khobar,Loyal,2026-02-20
C02164,Customer 02164,Male,51,Khobar,Returning,2026-04-14
C02165,Customer 02165,Male,27,Riyadh,New,2025-02-01
C02166,Customer 02166,Female,43,Riyadh,New,2025-04-05
C02167,Customer 02167,Male,23,Madinah,New,2024-08-01
C02168,Customer 02168,Male,27,Abha,Loyal,2026-05-13
C02169,Customer 02169,Male,28,Jeddah,New,2025-08-04
C02170,Customer 02170,Male,47,Abha,Loyal,2026-05-09
C02171,Customer 02171,Female,48,Makkah,Returning,2024-12-03
C02172,Customer 02172,Female,45,Khobar,Returning,2025-02-20
C02173,Customer 02173,Female,57,Madinah,Returning,2025-09-22
C02174,Customer 02174,Female,60,Jeddah,New,2026-02-01
C02175,Customer 02175,Female,46,Khobar,Returning,2025-04-05
C02176,Customer 02176,Female,58,Dammam,Returning,2025-08-25
C02177,Customer 02177,Female,20,Madinah,Returning,2024-12-20
C02178,Customer 02178,Female,52,Khobar,New,2025-11-10
C02179,Customer 02179,Male,57,Makkah,Returning,2024-07-07
C02180,Customer 02180,Male,44,Abha,New,2026-05-22
C02181,Customer 02181,Male,48,Dammam,Loyal,2025-09-04
C02182,Customer 02182,Male,59,Riyadh,Loyal,2024-11-06
C02183,Customer 02183,Female,29,Khobar,Returning,2024-07-27
C02184,Customer 02184,Female,36,Jeddah,Returning,2025-04-26
C02185,Customer 02185,Male,53,Makkah,Returning,2024-02-15
C02186,Customer 02186,Female,25,Abha,New,2024-05-12
C02187,Customer 02187,Male,61,Riyadh,Loyal,2026-04-25
C02188,Customer 02188,Male,45,Dammam,New,2024-06-17
C02189,Customer 02189,Male,30,Riyadh,Loyal,2025-12-18
C02190,Customer 02190,Female,49,Makkah,Loyal,2025-07-31
C02191,Customer 02191,Female,21,Jeddah,Loyal,2024-12-25
C02192,Customer 02192,Female,39,Riyadh,Returning,2024-04-12
C02193,Customer 02193,Male,40,Khobar,Returning,2025-12-22
C02194,Customer 02194,Male,21,Jeddah,Loyal,2025-11-25
C02195,Customer 02195,Male,36,Riyadh,Returning,2025-05-17
C02196,Customer 02196,Male,37,Jeddah,Returning,2024-10-16
C02197,Customer 02197,Female,26,Madinah,Loyal,2024-01-23
C02198,Customer 02198,Male,40,Jeddah,Returning,2024-07-02
C02199,Customer 02199,Female,19,Abha,Returning,2026-05-20
C02200,Customer 02200,Female,53,Abha,Returning,2024-05-29
C02201,Customer 02201,Male,38,Dammam,New,2025-07-25
C02202,Customer 02202,Male,28,Madinah,Loyal,2025-01-23
C02203,Customer 02203,Female,49,Dammam,Returning,2026-04-17
C02204,Customer 02204,Male,48,Riyadh,Returning,2024-01-28
C02205,Customer 02205,Male,61,Madinah,Returning,2025-03-23
C02206,Customer 02206,Male,60,Madinah,New,2024-11-19
C02207,Customer 02207,Male,43,Abha,Returning,2025-10-23
C02208,Customer 02208,Male,30,Makkah,New,2024-03-14
C02209,Customer 02209,Female,25,Madinah,Loyal,2025-09-19
C02210,Customer 02210,Female,41,Jeddah,Returning,2026-01-13
C02211,Customer 02211,Female,24,Riyadh,New,2024-10-26
C02212,Customer 02212,Female,40,Madinah,Loyal,2025-10-04
C02213,Customer 02213,Male,57,Dammam,New,2024-05-11
C02214,Customer 02214,Female,26,Khobar,Loyal,2025-01-30
C02215,Customer 02215,Female,62,Khobar,Returning,2024-02-09
C02216,Customer 02216,Female,43,Khobar,Loyal,2024-09-25
C02217,Customer 02217,Female,25,Madinah,New,2026-05-13
C02218,Customer 02218,Male,38,Dammam,Returning,2025-05-04
C02219,Customer 02219,Male,36,Madinah,Loyal,2024-07-04
C02220,Customer 02220,Female,23,Makkah,Loyal,2025-01-11
C02221,Customer 02221,Male,24,Abha,New,2025-03-25
C02222,Customer 02222,Male,30,Khobar,New,2024-04-29
C02223,Customer 02223,Female,53,Riyadh,Loyal,2026-05-10
C02224,Customer 02224,Female,36,Makkah,Returning,2025-06-27
C02225,Customer 02225,Male,54,Riyadh,Returning,2024-11-16
C02226,Customer 02226,Female,33,Riyadh,Returning,2024-07-18
C02227,Customer 02227,Female,18,Abha,Loyal,2025-11-04
C02228,Customer 02228,Female,46,Khobar,New,2025-12-30
C02229,Customer 02229,Female,53,Dammam,New,2024-05-24
