customer_id,customer_type,city,revenue,orders,avg_order_value
C01655,Returning,Jeddah,60439.3,22,2747.24
C01656,Loyal,Riyadh,88299.08,23,3839.09
C01657,New,Jeddah,75896.67,20,3794.83
C01658,New,Madinah,63936.69,17,3760.98
C01659,New,Jeddah,53801.76,15,3586.78
C01660,Returning,Madinah,80487.05,21,3832.72
C01661,New,Makkah,88955.93000000001,24,3706.5
C01662,Returning,Makkah,71118.14,19,3743.06
C01663,New,Khobar,59546.52,21,2835.55
C01664,Loyal,Makkah,82251.54,28,2937.56
C01665,Loyal,Khobar,75103.91,17,4417.88
C01666,Loyal,Dammam,106025.95999999999,33,3212.91
C01667,Returning,Abha,84640.85,27,3134.85
C01668,Returning,Dammam,84195.79000000001,23,3660.69
C01669,Returning,Madinah,96451.59,22,4384.16
C01670,Loyal,Abha,44230.96,16,2764.44
C01671,Loyal,Khobar,58597.65,15,3906.51
C01672,Returning,Riyadh,64521.47,16,4032.59
C01673,Returning,Dammam,71108.25,17,4182.84
C01674,Loyal,Jeddah,96921.79,27,3589.7
C01675,New,Jeddah,98226.04000000001,26,3777.92
C01676,Loyal,Dammam,89098.27,28,3182.08
C01677,New,Dammam,62729.450000000004,20,3136.47
C01678,New,Makkah,37470.29,14,2676.45
C01679,Returning,Riyadh,66962.61,20,3348.13
C01680,Returning,Abha,72882.93,19,3835.94
C01681,Returning,Abha,84422.74,21,4020.13
C01682,Loyal,Abha,64524.26,20,3226.21
C01683,New,Khobar,71478.02,21,3403.72
C01684,Returning,Madinah,43672.36,14,3119.45
C01685,Loyal,Khobar,55678.74,20,2783.94
C01686,Loyal,Riyadh,57799.62,19,3042.09
C01687,Loyal,Jeddah,47847.01,15,3189.8
C01688,Returning,Abha,65622.78,19,3453.83
C01689,New,Jeddah,49740.14,13,3826.16
C01690,Returning,Khobar,80963.39,16,5060.21
C01691,Returning,Madinah,67926.35,20,3396.32
C01692,Returning,Khobar,83647.66,25,3345.91
C01693,Returning,Abha,71083.65000000001,16,4442.73
C01694,Loyal,Dammam,51051.62,17,3003.04
C01695,Returning,Dammam,73590.38,20,3679.52
C01696,Returning,Madinah,103458.09999999999,26,3979.16
C01697,Returning,Madinah,95683.81,24,3986.83
C01698,Returning,Dammam,54065.58,18,3003.64
C01699,Returning,Riyadh,57625.79,15,3841.72
C01700,New,Makkah,48651.28,19,2560.59
C01701,Returning,Abha,31204.03,13,2400.31
C01702,Returning,Dammam,87277.59,19,4593.56
C01703,Returning,Dammam,63385.76,17,3728.57
C01704,Returning,Khobar,93342.65,26,3590.1
C01705,Returning,Jeddah,57643.04,17,3390.77
C01706,Returning,Madinah,116521.04000000001,23,5066.13
C01707,Loyal,Jeddah,73196.14,22,3327.1
C01708,Loyal,Madinah,50431.880000000005,14,3602.28
C01709,New,Abha,79871.46,22,3630.52
C01710,Loyal,Dammam,111907.68000000001,25,4476.31
C01711,Returning,Madinah,46954.93,20,2347.75
C01712,New,Makkah,61775.24,18,3431.96
C01713,Returning,Madinah,96609.97,24,4025.42
C01714,Returning,Dammam,107104.55,27,3966.84
C01715,Returning,Riyadh,55369.64,17,3257.04
C01716,New,Madinah,95919.64,23,4170.42
C01717,Returning,Jeddah,51620.3,17,3036.49
C01718,Returning,Jeddah,67339.51,24,2805.81
C01719,Loyal,Riyadh,71940.9,19,3786.36
C01720,New,Dammam,56281.06,17,3310.65
C01721,Loyal,Makkah,53166.009999999995,12,4430.5
C01722,Returning,Jeddah,64536.23,19,3396.64
C01723,New,Makkah,76075.42,19,4003.97
C01724,Loyal,Dammam,51816.17,17,3048.01
C01725,Loyal,Khobar,88994.34,21,4237.83
C01726,Loyal,Madinah,70322.73,18,3906.82
C01727,Returning,Riyadh,49093.6,16,3068.35
C01728,New,Madinah,29879.91,11,2716.36
C01729,Returning,Makkah,62469.39,16,3904.34
C01730,Returning,Madinah,69637.41,16,4352.34
C01731,Loyal,Khobar,81409.58,21,3876.65
C01732,New,Makkah,59357.57,12,4946.46
C01733,Returning,Abha,62012.96,19,3263.84
C01734,Loyal,Makkah,68241.69,21,3249.6
C01735,Loyal,Riyadh,67704.59,19,3563.4
C01736,New,Abha,97056.95,19,5108.26
C01737,New,Riyadh,38906.32,13,2992.79
C01738,Loyal,Madinah,69900.69,18,3883.37
C01739,New,Madinah,67846.39,23,2949.84
C01740,New,Khobar,48216.84,14,3444.06
C01741,Returning,Makkah,39703.03,14,2835.93
C01742,Returning,Khobar,64240.53,16,4015.03
C01743,Returning,Abha,66785.08,21,3180.24
C01744,New,Abha,73239.67,21,3487.6
C01745,New,Dammam,84539.68,28,3019.27
C01746,Returning,Khobar,59179.57,15,3945.3
C01747,Loyal,Riyadh,123762.07,22,5625.55
C01748,Loyal,Dammam,107042.73999999999,22,4865.58
C01749,Returning,Dammam,37503.1,15,2500.21
C01750,New,Riyadh,48089.8,15,3205.99
C01751,New,Dammam,86683.23,18,4815.73
C01752,Returning,Khobar,74982.01,23,3260.09
C01753,Returning,Madinah,75415.11,19,3969.22
C01754,Returning,Makkah,65117.79,15,4341.19
C01755,New,Khobar,67575.69,19,3556.62
C01756,Loyal,Madinah,72030.04,15,4802.0
C01757,Returning,Jeddah,72112.07,23,3135.31
C01758,Loyal,Jeddah,38981.0,14,2784.36
C01759,Returning,Jeddah,102638.29,24,4276.6
C01760,Returning,Makkah,51543.71,19,2712.83
C01761,Loyal,Khobar,64946.08,18,3608.12
C01762,Returning,Dammam,70196.48999999999,19,3694.55
C01763,New,Riyadh,87921.43000000001,24,3663.39
C01764,Loyal,Khobar,73911.11,20,3695.56
C01765,Loyal,Madinah,76486.79000000001,21,3642.23
C01766,Loyal,Abha,53556.21,18,2975.34
C01767,New,Riyadh,71905.23,21,3424.06
C01768,New,Makkah,99352.23,27,3679.71
C01769,New,Jeddah,106472.38,25,4258.9
C01770,Loyal,Khobar,60112.78,18,3339.6
C01771,New,Riyadh,55300.74,18,3072.26
C01772,New,Dammam,40575.8,11,3688.71
C01773,Returning,Abha,73661.33,19,3876.91
C01774,New,Abha,64626.1,18,3590.34
C01775,Returning,Makkah,59466.51,19,3129.82
C01776,New,Jeddah,76137.5,22,3460.8
C01777,New,Dammam,85756.36,24,3573.18
C01778,Loyal,Riyadh,48401.24,15,3226.75
C01779,New,Khobar,78574.52,25,3142.98
C01780,Loyal,Abha,74131.21,19,3901.64
C01781,Returning,Abha,89616.97,21,4267.47
C01782,New,Dammam,80707.23,24,3362.8
C01783,Loyal,Jeddah,98165.52,25,3926.62
C01784,Returning,Madinah,43446.55,18,2413.7
C01785,New,Jeddah,68961.68,19,3629.56
C01786,New,Jeddah,50172.65,16,3135.79
C01787,Returning,Madinah,49169.9,20,2458.5
C01788,Returning,Abha,51661.090000000004,15,3444.07
C01789,Returning,Jeddah,101196.59,27,3748.02
C01790,Returning,Riyadh,74270.54,16,4641.91
C01791,Returning,Jeddah,66690.16,20,3334.51
C01792,New,Makkah,75018.34,19,3948.33
C01793,Returning,Riyadh,57688.36,18,3204.91
C01794,New,Riyadh,58414.9,25,2336.6
C01795,New,Khobar,63880.76,20,3194.04
C01796,Loyal,Makkah,48985.29,16,3061.58
C01797,Returning,Jeddah,52069.44,15,3471.3
C01798,New,Makkah,53956.81,22,2452.58
C01799,Returning,Makkah,77033.49,22,3501.52
C01800,Returning,Khobar,68614.11,20,3430.71
C01801,Returning,Khobar,70493.27,19,3710.17
C01802,Returning,Jeddah,115407.59,27,4274.36
C01803,Returning,Dammam,66239.63,21,3154.27
C01804,New,Riyadh,62655.94,18,3480.89
C01805,New,Riyadh,98909.57,24,4121.23
C01806,Returning,Abha,94708.27,20,4735.41
C01807,Loyal,Riyadh,93991.66,26,3615.06
C01808,Returning,Abha,77988.85,20,3899.44
C01809,Returning,Dammam,76875.84,21,3660.75
C01810,New,Abha,52186.47,13,4014.34
C01811,New,Makkah,58909.22,16,3681.83
C01812,Returning,Riyadh,61106.68,20,3055.33
C01813,Loyal,Riyadh,75951.72,16,4746.98
C01814,Returning,Madinah,73882.94,23,3212.3
C01815,Loyal,Jeddah,72193.57,21,3437.79
C01816,Returning,Makkah,87508.53,25,3500.34
C01817,Returning,Riyadh,59928.0,14,4280.57
C01818,Returning,Khobar,48478.05,13,3729.08
C01819,Loyal,Khobar,111305.16,28,3975.18
C01820,Returning,Madinah,90614.71,26,3485.18
C01821,Returning,Jeddah,56606.729999999996,14,4043.34
C01822,New,Jeddah,75010.34,23,3261.32
C01823,New,Makkah,59562.82,18,3309.05
C01824,New,Makkah,73029.16,15,4868.61
C01825,Returning,Khobar,49131.25,16,3070.7
C01826,New,Dammam,59595.94,18,3310.89
C01827,Returning,Jeddah,64589.490000000005,17,3799.38
C01828,Loyal,Khobar,63694.6,22,2895.21
C01829,Returning,Makkah,66959.77,18,3719.99
C01830,New,Khobar,35236.88,14,2516.92
C01831,New,Dammam,53798.67,14,3842.76
C01832,New,Dammam,52681.36,18,2926.74
C01833,Returning,Jeddah,79441.04000000001,19,4181.11
C01834,Returning,Abha,78352.34,20,3917.62
C01835,Loyal,Makkah,91218.46,28,3257.8
C01836,New,Khobar,56532.15,20,2826.61
C01837,Returning,Jeddah,74093.83,21,3528.28
C01838,Returning,Jeddah,53575.75,15,3571.72
C01839,New,Jeddah,67855.33,18,3769.74
C01840,New,Dammam,71339.8,19,3754.73
C01841,Returning,Madinah,72196.5,21,3437.93
C01842,New,Riyadh,38412.92,15,2560.86
C01843,Loyal,Dammam,74552.4,21,3550.11
C01844,New,Khobar,53440.89,14,3817.21
C01845,Loyal,Madinah,43370.33,14,3097.88
C01846,Returning,Madinah,38015.95,18,2112.0
C01847,New,Dammam,81920.23999999999,19,4311.59
C01848,New,Makkah,114629.01,27,4245.52
C01849,Returning,Jeddah,70039.84,17,4119.99
C01850,Returning,Jeddah,60157.27,15,4010.48
C01851,Returning,Madinah,55940.5,23,2432.2
C01852,New,Dammam,91679.06,22,4167.23
C01853,Loyal,Makkah,74393.28,17,4376.08
C01854,Loyal,Abha,102405.73,25,4096.23
C01855,Returning,Dammam,50769.42,14,3626.39
C01856,Loyal,Abha,82921.96,19,4364.31
C01857,Loyal,Jeddah,71881.71,18,3993.43
C01858,Loyal,Abha,50267.159999999996,21,2393.67
C01859,Returning,Khobar,85950.52,23,3736.98
C01860,New,Dammam,86006.92,24,3583.62
C01861,Returning,Makkah,75323.28,24,3138.47
C01862,Loyal,Khobar,86728.61,23,3770.81
C01863,Returning,Khobar,65874.29,26,2533.63
C01864,Returning,Jeddah,79902.99,23,3474.04
C01865,New,Madinah,50050.619999999995,19,2634.24
C01866,New,Abha,39382.89,14,2813.06
C01867,Loyal,Dammam,82649.43000000001,25,3305.98
C01868,New,Riyadh,47100.85,17,2770.64
C01869,Returning,Jeddah,64071.770000000004,17,3768.93
C01870,Returning,Abha,73474.82,18,4081.93
C01871,New,Makkah,69869.95,17,4110.0
C01872,Loyal,Makkah,50181.22,16,3136.33
C01873,Returning,Dammam,84345.11,20,4217.26
C01874,Returning,Khobar,78153.85,23,3397.99
C01875,Loyal,Abha,80721.04,19,4248.48
C01876,Returning,Jeddah,60868.619999999995,18,3381.59
C01877,Returning,Khobar,44217.43,18,2456.52
C01878,Returning,Jeddah,99646.76,25,3985.87
C01879,Returning,Jeddah,116456.81,24,4852.37
C01880,Returning,Khobar,100910.41,26,3881.17
C01881,Returning,Riyadh,54048.99,16,3378.06
C01882,New,Makkah,72456.08,19,3813.48
C01883,Returning,Dammam,53974.85,20,2698.74
C01884,Loyal,Dammam,87196.42,25,3487.86
C01885,Returning,Abha,49359.25,17,2903.49
C01886,Loyal,Dammam,89213.62,20,4460.68
C01887,New,Riyadh,47881.95,14,3420.14
C01888,New,Khobar,75314.6,23,3274.55
C01889,Returning,Makkah,58255.200000000004,16,3640.95
C01890,Loyal,Riyadh,68124.48,21,3244.02
C01891,Returning,Makkah,105068.14,26,4041.08
C01892,New,Khobar,38592.46,16,2412.03
C01893,New,Jeddah,97885.12,25,3915.4
C01894,New,Madinah,84593.68000000001,24,3524.74
C01895,New,Jeddah,73563.42,22,3343.79
C01896,Loyal,Makkah,96184.25,23,4181.92
C01897,Returning,Khobar,50437.33,14,3602.67
C01898,Returning,Jeddah,146831.71,28,5243.99
C01899,Returning,Madinah,80043.31999999999,21,3811.59
C01900,New,Riyadh,48400.44,18,2688.91
C01901,Returning,Riyadh,97763.4,21,4655.4
C01902,Returning,Khobar,84144.81,22,3824.76
C01903,Returning,Madinah,76804.94,21,3657.38
C01904,Returning,Jeddah,43869.159999999996,15,2924.61
C01905,Returning,Riyadh,137538.91,27,5094.03
C01906,Loyal,Madinah,68630.65,18,3812.81
C01907,Returning,Jeddah,68728.31,16,4295.52
C01908,Loyal,Jeddah,58730.43,16,3670.65
C01909,Returning,Jeddah,89471.93,23,3890.08
C01910,Returning,Riyadh,35116.31,17,2065.67
C01911,Returning,Jeddah,69046.56,14,4931.9
C01912,Returning,Khobar,74705.67,22,3395.71
C01913,Returning,Madinah,86987.5,23,3782.07
C01914,Returning,Dammam,80185.85,21,3818.37
C01915,Returning,Abha,85427.67,20,4271.38
C01916,Returning,Abha,67392.8,16,4212.05
C01917,Loyal,Jeddah,42595.909999999996,13,3276.61
C01918,Returning,Makkah,41810.659999999996,16,2613.17
C01919,Loyal,Jeddah,67703.02,20,3385.15
C01920,Loyal,Jeddah,92105.3,21,4385.97
C01921,New,Jeddah,55971.42,21,2665.31
C01922,Returning,Dammam,40555.22,18,2253.07
C01923,Loyal,Madinah,69723.15,20,3486.16
C01924,Returning,Madinah,123448.08,29,4256.83
C01925,Loyal,Riyadh,56252.42,19,2960.65
C01926,Loyal,Riyadh,33201.43,9,3689.05
C01927,Loyal,Riyadh,94525.75,24,3938.57
C01928,Returning,Jeddah,72388.3,19,3809.91
C01929,New,Jeddah,88366.62,20,4418.33
C01930,Returning,Riyadh,42263.04,14,3018.79
C01931,New,Khobar,45058.62,18,2503.26
C01932,Returning,Jeddah,76051.86,20,3802.59
C01933,Returning,Khobar,38875.78,11,3534.16
C01934,New,Riyadh,46705.880000000005,17,2747.4
C01935,New,Riyadh,59409.4,16,3713.09
C01936,New,Dammam,54850.770000000004,15,3656.72
C01937,New,Makkah,56099.37,19,2952.6
C01938,Returning,Jeddah,45978.47,16,2873.65
C01939,Loyal,Riyadh,44475.73,13,3421.21
C01940,Loyal,Madinah,85675.05,22,3894.32
C01941,Returning,Jeddah,55149.75,18,3063.88
C01942,New,Dammam,56030.08,18,3112.78
C01943,New,Khobar,59086.18,16,3692.89
C01944,New,Makkah,67849.92,19,3571.05
C01945,Returning,Madinah,42671.18,17,2510.07
C01946,Loyal,Jeddah,71145.56999999999,15,4743.04
C01947,Returning,Khobar,61563.11,16,3847.69
C01948,Loyal,Madinah,74219.51000000001,18,4123.31
C01949,Returning,Jeddah,91330.94,27,3382.63
C01950,Returning,Dammam,87260.97,31,2814.87
C01951,Loyal,Khobar,89550.76,24,3731.28
C01952,Returning,Dammam,71141.51,23,3093.11
C01953,Returning,Riyadh,76533.72,23,3327.55
C01954,Loyal,Makkah,65280.72,17,3840.04
C01955,New,Dammam,54033.13,19,2843.85
C01956,Loyal,Dammam,59150.09,22,2688.64
C01957,New,Abha,64040.27,21,3049.54
C01958,Returning,Dammam,56682.85,19,2983.31
C01959,New,Abha,54733.98,19,2880.74
C01960,New,Abha,75610.22,22,3436.83
C01961,New,Jeddah,80333.08,22,3651.5
C01962,New,Makkah,87032.36,21,4144.4
C01963,Loyal,Riyadh,62975.07,17,3704.42
C01964,Loyal,Dammam,36122.05,12,3010.17
C01965,Loyal,Jeddah,88774.75,17,5222.04
C01966,Returning,Riyadh,59459.35,19,3129.44
C01967,Returning,Riyadh,155674.65,36,4324.3
C01968,Returning,Dammam,62470.35,20,3123.52
C01969,Loyal,Madinah,94218.91,27,3489.59
C01970,New,Riyadh,96280.19,26,3703.08
C01971,Loyal,Khobar,76636.64,26,2947.56
C01972,Loyal,Madinah,90855.4,23,3950.23
C01973,Returning,Abha,60678.04,22,2758.09
C01974,New,Jeddah,89997.28,22,4090.79
C01975,Returning,Riyadh,72875.71,23,3168.51
C01976,Returning,Madinah,55924.08,17,3289.65
C01977,Returning,Khobar,63585.16,13,4891.17
C01978,Returning,Makkah,44445.79,15,2963.05
C01979,New,Abha,102142.58,27,3783.06
C01980,Returning,Khobar,122959.33,28,4391.4
C01981,New,Khobar,74042.76,21,3525.85
C01982,Returning,Jeddah,62225.83,19,3275.04
C01983,Returning,Makkah,101631.79,29,3504.54
C01984,Loyal,Dammam,68843.46,22,3129.25
C01985,Returning,Jeddah,40872.94,17,2404.29
C01986,Loyal,Makkah,94509.44,26,3634.98
C01987,Loyal,Dammam,49094.5,17,2887.91
C01988,Returning,Dammam,105926.1,30,3530.87
C01989,Loyal,Abha,75219.85,19,3958.94
C01990,New,Dammam,74274.56,17,4369.09
C01991,Returning,Makkah,81304.69,25,3252.19
C01992,Returning,Khobar,85352.83,18,4741.82
C01993,Returning,Jeddah,81550.56,21,3883.36
C01994,Returning,Makkah,56811.5,17,3341.85
C01995,New,Makkah,65113.07,20,3255.65
C01996,Returning,Khobar,45910.25,17,2700.6
C01997,Returning,Dammam,89147.8,29,3074.06
C01998,Returning,Makkah,32611.850000000002,15,2174.12
C01999,Returning,Jeddah,84833.31,16,5302.08
C02000,Returning,Dammam,85106.99,20,4255.35
C02001,Loyal,Riyadh,46643.47,16,2915.22
C02002,Returning,Madinah,79928.14,22,3633.1
C02003,New,Riyadh,68435.66,24,2851.49
C02004,Returning,Jeddah,75219.38,20,3760.97
C02005,Returning,Dammam,86635.22,21,4125.49
C02006,New,Dammam,74842.86,19,3939.1
C02007,Returning,Dammam,67621.59,16,4226.35
C02008,Returning,Abha,84871.66,25,3394.87
C02009,Loyal,Makkah,72227.77,16,4514.24
C02010,New,Makkah,76292.53,20,3814.63
C02011,Returning,Dammam,93146.23,20,4657.31
C02012,Returning,Khobar,56891.64,16,3555.73
C02013,Returning,Khobar,40104.18,12,3342.02
C02014,Returning,Jeddah,102398.81,29,3530.99
C02015,Returning,Riyadh,71226.54000000001,18,3957.03
C02016,Loyal,Khobar,87135.38,24,3630.64
C02017,Returning,Makkah,50457.82,13,3881.37
C02018,Returning,Riyadh,77453.8,18,4302.99
C02019,Returning,Jeddah,91577.68,24,3815.74
C02020,Returning,Madinah,36295.06,13,2791.93
C02021,Loyal,Madinah,52368.2,14,3740.59
C02022,Returning,Dammam,73351.4,22,3334.15
C02023,Returning,Madinah,50195.6,15,3346.37
C02024,New,Makkah,72790.49,21,3466.21
C02025,Returning,Khobar,52505.82,18,2916.99
C02026,Returning,Dammam,71321.09,24,2971.71
C02027,Returning,Riyadh,71834.98,16,4489.69
C02028,Loyal,Madinah,68785.75,18,3821.43
C02029,Returning,Madinah,58150.68,20,2907.53
C02030,New,Abha,86336.93,26,3320.65
C02031,New,Madinah,69916.91,20,3495.85
C02032,Loyal,Dammam,127272.16,31,4105.55
C02033,Returning,Makkah,57032.6,14,4073.76
C02034,Loyal,Abha,50211.99,13,3862.46
C02035,Returning,Jeddah,47398.85,20,2369.94
C02036,Loyal,Jeddah,88543.33,19,4660.18
C02037,New,Khobar,52616.84,19,2769.31
C02038,Loyal,Dammam,125845.51,28,4494.48
C02039,Returning,Makkah,74037.85,22,3365.36
C02040,New,Riyadh,57480.47,17,3381.2
C02041,New,Jeddah,34862.11,11,3169.28
C02042,Returning,Dammam,94794.94,27,3510.92
C02043,New,Makkah,63988.35,21,3047.06
C02044,Returning,Abha,72948.44,14,5210.6
C02045,New,Riyadh,58542.49,21,2787.74
C02046,Returning,Dammam,68534.81,23,2979.77
C02047,Returning,Dammam,89216.98,20,4460.85
C02048,Returning,Makkah,53385.13,16,3336.57
C02049,Returning,Dammam,59357.409999999996,20,2967.87
C02050,Returning,Jeddah,87954.91,23,3824.13
C02051,Returning,Khobar,56735.0,17,3337.35
C02052,Returning,Khobar,42537.34,13,3272.1
C02053,Loyal,Jeddah,72144.81999999999,20,3607.24
C02054,New,Khobar,78313.66,24,3263.07
C02055,Returning,Makkah,44875.76,16,2804.74
C02056,New,Khobar,70749.36,20,3537.47
C02057,Loyal,Jeddah,88734.88,18,4929.72
C02058,Loyal,Khobar,94912.84,24,3954.7
C02059,Returning,Abha,80148.32,23,3484.71
C02060,Loyal,Jeddah,51685.04,19,2720.27
C02061,Loyal,Abha,48888.15,14,3492.01
C02062,Returning,Makkah,54726.600000000006,19,2880.35
C02063,Returning,Dammam,70734.13,21,3368.29
C02064,Returning,Khobar,53424.39,15,3561.63
C02065,Loyal,Madinah,70170.06,21,3341.43
C02066,Returning,Madinah,59686.67,18,3315.93
C02067,New,Riyadh,54359.28,15,3623.95
C02068,Loyal,Jeddah,80424.02,19,4232.84
C02069,Returning,Dammam,73088.65,17,4299.33
C02070,Returning,Madinah,64610.979999999996,15,4307.4
C02071,New,Khobar,46641.02,19,2454.79
C02072,Returning,Riyadh,74095.21,21,3528.34
C02073,Returning,Dammam,61777.619999999995,19,3251.45
C02074,Returning,Abha,69836.84,16,4364.8
C02075,Returning,Abha,74044.2,17,4355.54
C02076,Returning,Dammam,82628.15,23,3592.53
C02077,Returning,Jeddah,103061.45,27,3817.09
C02078,Loyal,Jeddah,132884.54,32,4152.64
C02079,Returning,Dammam,55813.380000000005,13,4293.34
C02080,Returning,Madinah,93262.47,21,4441.07
C02081,Returning,Abha,79699.88,23,3465.21
C02082,Returning,Abha,66184.4,18,3676.91
C02083,Returning,Abha,100155.2,20,5007.76
C02084,New,Madinah,69299.37,21,3299.97
C02085,Loyal,Jeddah,88643.23,19,4665.43
C02086,Loyal,Makkah,53191.73,14,3799.41
C02087,Returning,Khobar,63409.899999999994,18,3522.77
C02088,New,Jeddah,60235.450000000004,14,4302.53
C02089,Loyal,Jeddah,76490.27,18,4249.46
C02090,Loyal,Abha,59118.68,16,3694.92
C02091,Loyal,Makkah,61444.97,15,4096.33
C02092,Loyal,Dammam,56506.87,18,3139.27
C02093,Loyal,Riyadh,71635.84,16,4477.24
C02094,New,Jeddah,90982.62,21,4332.51
C02095,New,Madinah,103887.2,26,3995.66
C02096,Returning,Madinah,67099.91,19,3531.57
C02097,Returning,Abha,70362.12,18,3909.01
C02098,Returning,Makkah,69290.91,17,4075.94
C02099,Returning,Makkah,61694.36,17,3629.08
C02100,Returning,Madinah,132471.77,34,3896.23
C02101,Returning,Jeddah,77093.19,20,3854.66
C02102,New,Abha,61955.450000000004,21,2950.26
C02103,New,Makkah,58589.04,15,3905.94
C02104,Returning,Riyadh,61167.85,17,3598.11
C02105,Returning,Riyadh,65889.8,18,3660.54
C02106,New,Dammam,74594.56999999999,19,3926.03
C02107,Returning,Khobar,96316.81,22,4378.04
C02108,Returning,Dammam,50324.19,12,4193.68
C02109,Returning,Dammam,44535.59,16,2783.47
C02110,Returning,Jeddah,82032.26,22,3728.74
C02111,Returning,Khobar,57875.94,24,2411.5
C02112,New,Makkah,73265.56999999999,26,2817.91
C02113,Returning,Riyadh,35481.05,16,2217.57
C02114,Loyal,Khobar,68684.74,20,3434.24
C02115,Returning,Jeddah,66322.13,21,3158.2
C02116,Returning,Madinah,71674.07,16,4479.63
C02117,New,Dammam,113223.67,24,4717.65
C02118,Loyal,Dammam,65963.91,21,3141.14
C02119,Loyal,Riyadh,79460.89,27,2943.0
C02120,Loyal,Khobar,125114.98,29,4314.31
C02121,New,Riyadh,67956.64,25,2718.27
C02122,Returning,Dammam,61239.45,21,2916.16
C02123,Returning,Makkah,65675.08,21,3127.38
C02124,Returning,Madinah,57258.49,20,2862.92
C02125,Returning,Abha,74771.0,23,3250.91
C02126,New,Abha,79983.74,28,2856.56
C02127,Returning,Dammam,73863.12,20,3693.16
C02128,New,Riyadh,45761.31,16,2860.08
C02129,Returning,Makkah,86093.93,23,3743.21
C02130,Loyal,Abha,58918.89,15,3927.93
C02131,New,Makkah,55136.91,18,3063.16
C02132,New,Abha,106227.24,25,4249.09
C02133,Returning,Madinah,110923.38,30,3697.45
C02134,Returning,Khobar,48189.4,16,3011.84
C02135,Returning,Makkah,68547.32,18,3808.18
C02136,Returning,Khobar,75035.27,18,4168.63
C02137,New,Makkah,72312.31,20,3615.62
C02138,New,Riyadh,99840.84,29,3442.79
C02139,Loyal,Dammam,48786.33,11,4435.12
C02140,Returning,Abha,82562.02,23,3589.65
C02141,Returning,Dammam,50802.47,19,2673.81
C02142,Returning,Riyadh,54027.83,16,3376.74
C02143,Loyal,Abha,74585.89,23,3242.86
C02144,Loyal,Dammam,101079.53,25,4043.18
C02145,Returning,Jeddah,62495.64,18,3471.98
C02146,Loyal,Riyadh,72097.85,17,4241.05
C02147,Returning,Jeddah,94793.58,25,3791.74
C02148,New,Makkah,81185.87,17,4775.64
C02149,Returning,Riyadh,75716.28,19,3985.07
C02150,New,Abha,73696.05,16,4606.0
C02151,Loyal,Khobar,85796.95999999999,26,3299.88
C02152,Returning,Makkah,53412.35,15,3560.82
C02153,New,Dammam,76300.3,17,4488.25
C02154,Returning,Khobar,64076.3,18,3559.79
C02155,Returning,Makkah,103910.16,29,3583.11
C02156,Returning,Madinah,59474.67,19,3130.25
C02157,New,Dammam,89919.72,20,4495.99
C02158,Returning,Riyadh,104137.59,23,4527.72
C02159,New,Dammam,65857.68,21,3136.08
C02160,Returning,Khobar,92978.72,26,3576.1
C02161,New,Jeddah,79316.77,24,3304.87
C02162,Loyal,Madinah,48645.65,17,2861.51
C02163,Loyal,Khobar,70467.66,19,3708.82
C02164,Returning,Khobar,43849.909999999996,17,2579.41
C02165,New,Riyadh,59665.74,17,3509.75
C02166,New,Riyadh,119823.54000000001,29,4131.85
